query_id,lawyer_id,label
4,3,0
4,4,0
4,5,0
4,7,1
4,8,0
4,9,0
4,12,0
4,13,0
4,15,0
4,16,1
4,18,0
4,19,0
4,20,0
4,22,0
4,23,0
4,24,0
4,28,0
4,29,1
4,30,0
4,31,0
4,32,0
4,34,1
4,35,0
4,36,0
4,37,0
4,39,0
4,40,0
4,43,0
4,44,0
4,45,0
4,48,0
4,50,0
4,52,0
4,53,0
4,55,0
4,56,0
4,57,0
4,59,0
4,60,0
4,62,1
4,63,0
4,64,0
4,66,0
4,70,0
4,73,0
4,74,0
4,75,0
4,77,0
4,78,0
4,81,0
4,82,0
4,85,0
4,89,0
4,92,0
4,95,0
4,97,0
4,99,0
4,101,0
4,103,0
4,107,0
4,108,0
4,109,0
4,110,0
4,111,0
4,118,0
4,120,0
4,122,0
4,128,0
4,129,0
4,131,0
4,135,0
4,137,0
4,146,0
4,147,0
4,149,0
4,152,0
4,153,0
4,154,0
4,155,0
4,159,0
4,160,0
4,163,0
4,168,0
4,170,0
4,175,0
4,179,0
4,180,0
4,181,0
4,182,0
4,186,0
4,188,0
4,190,0
4,191,0
4,192,0
4,202,0
4,203,0
4,211,0
4,215,0
4,216,0
4,223,0
4,226,0
4,227,0
4,232,0
4,236,0
4,239,0
4,246,0
4,250,0
4,258,0
4,261,0
4,264,0
4,268,0
4,272,0
4,273,0
4,274,0
4,279,0
4,280,0
4,283,0
4,284,0
4,286,0
4,289,0
4,293,0
4,297,0
4,298,0
4,299,0
4,306,0
4,307,0
4,308,0
4,312,0
4,313,0
4,320,0
4,321,0
4,327,0
4,328,0
4,331,0
4,345,0
4,346,0
4,349,0
4,350,0
4,352,0
4,353,0
4,354,0
4,355,0
4,357,0
4,359,0
4,364,0
4,365,0
4,367,0
4,368,0
4,369,0
4,370,0
4,371,0
4,372,0
4,373,0
4,375,0
4,376,0
4,380,0
4,385,0
4,390,0
4,391,0
4,393,0
4,394,0
4,395,0
4,396,0
4,398,0
4,399,0
4,400,0
4,401,0
4,402,0
4,403,0
4,404,0
4,405,0
4,411,0
4,414,0
4,419,0
4,422,0
4,425,0
4,426,0
4,428,0
4,429,0
4,430,0
4,432,0
4,434,0
4,439,0
4,440,0
4,442,0
4,453,0
4,454,0
4,460,0
4,461,0
4,466,0
4,467,0
4,469,0
4,471,0
4,472,0
4,473,0
4,474,0
4,477,0
4,479,0
4,481,0
4,485,0
4,489,0
4,490,0
4,493,0
4,494,0
4,500,0
4,501,0
4,502,0
4,504,0
4,512,0
4,513,0
4,514,0
4,520,0
4,523,0
4,524,0
4,525,0
4,526,0
4,527,0
4,529,0
4,535,0
4,539,0
4,540,0
4,543,0
4,547,0
4,550,0
4,551,0
4,552,0
4,553,0
4,554,0
4,558,0
4,559,0
4,561,0
4,562,0
4,563,0
4,565,0
4,568,0
4,569,0
4,570,0
4,571,0
4,572,0
4,574,0
4,575,0
4,578,0
4,579,0
4,583,0
4,585,0
4,586,0
4,589,0
4,590,0
4,593,0
4,595,0
4,596,0
4,597,0
4,598,0
4,600,0
4,601,0
4,602,0
4,603,0
4,604,0
4,609,0
4,613,0
4,615,0
4,616,0
4,617,0
4,621,0
4,624,0
4,626,0
4,635,0
4,636,0
4,638,0
4,640,0
4,641,0
4,642,0
4,643,0
4,644,0
4,645,0
4,649,0
4,652,0
4,653,0
4,654,0
4,655,0
4,656,0
4,658,0
4,660,0
4,663,0
4,672,0
4,675,0
4,678,0
4,679,0
4,682,0
4,685,0
4,690,0
4,694,0
4,704,0
4,705,0
4,707,0
4,708,0
4,711,0
4,713,0
4,716,0
4,720,0
4,723,0
4,724,0
4,731,0
4,732,0
4,734,0
4,736,0
4,738,0
4,739,0
4,740,0
4,743,0
4,744,0
4,746,0
4,749,0
4,751,0
4,754,0
4,755,0
4,756,0
4,757,0
4,758,0
4,759,0
4,760,0
4,763,0
4,772,0
4,775,0
4,777,0
4,779,0
4,782,0
4,783,0
4,784,0
4,785,0
4,789,0
4,791,0
4,792,0
4,793,0
4,799,0
4,800,0
4,801,0
4,802,0
4,804,0
4,806,0
4,817,0
4,819,0
4,826,0
4,828,0
4,830,0
4,832,0
4,833,0
4,834,0
4,837,0
4,838,0
4,845,0
4,850,0
4,851,0
4,853,0
4,856,0
4,860,0
4,864,0
4,880,0
4,881,0
4,882,0
4,883,0
4,884,0
4,885,0
4,887,0
4,888,0
4,889,0
4,890,0
4,893,0
4,898,0
4,899,0
4,901,0
4,902,0
4,903,0
4,904,0
4,907,0
4,910,0
4,911,0
4,916,0
4,917,0
4,918,0
4,921,0
4,923,0
4,924,0
4,925,0
4,926,0
4,928,0
4,929,0
4,930,0
4,932,0
4,936,0
4,938,0
4,939,0
4,940,0
4,941,0
4,942,0
4,945,0
4,946,0
4,947,0
4,950,0
4,957,0
4,959,0
4,960,0
4,963,0
4,966,0
4,967,0
4,968,0
4,971,0
4,972,0
4,973,0
4,974,0
4,975,0
4,976,0
4,977,0
4,981,0
4,982,0
4,983,0
4,984,0
4,986,0
4,987,0
4,997,0
4,998,0
4,1004,0
4,1008,0
4,1015,0
4,1019,0
4,1020,0
4,1023,0
4,1025,0
4,1026,0
4,1027,0
4,1028,0
4,1029,0
4,1031,0
4,1036,0
4,1038,0
4,1041,0
4,1042,0
4,1043,0
4,1045,0
4,1046,0
4,1047,0
4,1048,0
4,1049,0
4,1051,0
4,1054,0
4,1055,0
4,1056,0
4,1058,0
4,1059,0
4,1060,0
4,1061,0
4,1064,0
4,1065,0
4,1066,0
4,1067,0
4,1068,0
4,1069,0
4,1070,0
4,1073,0
4,1075,0
4,1076,0
4,1077,0
4,1081,0
4,1085,0
4,1087,0
4,1088,0
4,1089,0
4,1090,0
4,1094,0
4,1096,0
4,1097,0
4,1098,0
4,1099,0
4,1100,0
4,1101,0
4,1108,0
4,1112,0
4,1113,0
4,1115,0
4,1124,0
4,1126,0
4,1128,0
4,1129,0
4,1130,0
4,1134,0
4,1136,0
4,1139,0
4,1140,0
4,1141,0
4,1142,0
4,1143,0
4,1144,0
4,1145,0
4,1153,0
4,1159,0
4,1165,0
4,1166,0
4,1167,0
4,1168,0
4,1169,0
4,1170,0
4,1173,0
4,1176,0
4,1178,0
4,1179,0
4,1182,0
4,1183,0
4,1184,0
4,1188,0
4,1190,0
4,1191,0
4,1197,0
4,1198,0
4,1202,0
4,1205,0
4,1212,0
4,1213,0
4,1214,0
4,1215,0
4,1216,0
4,1217,0
4,1218,0
4,1220,0
4,1221,0
4,1222,0
4,1223,0
4,1230,0
4,1233,0
4,1235,0
4,1236,0
4,1237,0
4,1239,0
4,1240,0
4,1244,0
4,1246,0
4,1247,0
4,1251,0
4,1254,0
4,1257,0
4,1260,0
4,1261,0
4,1262,0
4,1264,0
4,1265,0
4,1266,0
4,1268,0
4,1269,0
4,1270,0
4,1271,0
4,1272,0
4,1275,0
4,1277,0
4,1281,0
4,1282,0
4,1286,0
4,1299,0
4,1301,0
4,1302,0
4,1307,0
4,1310,0
4,1313,0
4,1315,0
4,1317,0
4,1321,0
4,1322,0
4,1326,0
4,1327,0
4,1328,0
4,1335,0
4,1336,0
4,1337,0
4,1338,0
4,1341,0
4,1345,0
4,1346,0
4,1347,0
4,1348,0
4,1352,0
4,1357,0
4,1359,0
4,1360,0
4,1362,0
4,1373,0
4,1377,0
4,1378,0
4,1384,0
4,1385,0
4,1386,0
4,1387,0
4,1394,0
4,1395,0
4,1396,0
4,1397,0
4,1398,0
4,1404,0
4,1405,0
4,1406,0
4,1409,0
4,1416,0
4,1422,0
4,1423,0
4,1424,0
4,1427,0
4,1428,0
4,1438,0
4,1439,0
4,1442,0
4,1450,0
4,1451,0
4,1452,0
4,1453,0
4,1454,0
4,1455,0
4,1456,0
4,1460,0
4,1463,0
4,1464,0
4,1465,0
4,1473,0
4,1478,0
4,1479,0
4,1483,0
4,1484,0
4,1488,0
4,1490,0
4,1496,0
4,1505,0
4,1506,0
4,1507,0
4,1508,0
4,1511,0
4,1513,0
4,1515,0
4,1516,0
4,1518,0
4,1519,0
4,1520,0
4,1522,0
4,1523,0
4,1528,0
4,1529,0
4,1530,0
4,1531,0
4,1536,0
4,1537,0
4,1539,0
4,1540,0
4,1541,0
4,1542,0
4,1544,0
4,1545,0
4,1546,0
4,1547,0
4,1550,0
4,1551,0
4,1559,0
4,1560,0
4,1561,0
4,1564,0
4,1565,0
4,1569,0
4,1572,0
4,1573,0
4,1576,0
4,1578,0
4,1579,0
4,1580,0
4,1581,0
4,1582,0
4,1589,0
4,1590,0
4,1591,0
4,1592,0
4,1594,0
4,1597,0
4,1600,0
4,1601,0
4,1602,0
4,1603,0
4,1608,0
4,1609,0
4,1610,0
4,1611,0
4,1614,0
4,1615,0
4,1616,0
4,1618,0
4,1619,0
4,1620,0
4,1625,0
4,1632,0
4,1633,0
4,1636,0
4,1637,0
4,1639,0
4,1640,0
4,1644,0
4,1648,0
4,1649,0
4,1651,0
4,1652,0
4,1653,0
4,1654,0
4,1655,0
4,1656,0
4,1657,0
4,1658,0
4,1659,0
4,1660,0
4,1667,0
4,1669,0
4,1670,0
4,1671,0
4,1673,0
4,1681,0
4,1684,0
4,1686,0
4,1687,0
4,1688,0
4,1690,0
4,1693,0
4,1695,0
4,1696,0
4,1698,0
4,1699,0
4,1701,0
4,1702,0
4,1707,0
4,1710,0
4,1715,0
4,1717,0
4,1719,0
4,1721,0
4,1736,0
4,1737,0
4,1738,0
4,1741,0
4,1745,0
4,1747,0
4,1751,0
4,1752,0
4,1761,0
4,1762,0
4,1763,0
4,1764,0
4,1765,0
4,1767,0
4,1773,0
4,1774,0
4,1775,0
4,1783,0
4,1787,0
4,1794,0
4,1808,0
4,1813,0
4,1814,0
4,1815,0
4,1816,0
4,1818,0
4,1822,0
4,1823,0
4,1824,0
4,1832,0
4,1833,0
4,1837,0
4,1842,0
4,1846,0
4,1850,0
4,1851,0
4,1852,0
4,1853,0
4,1858,0
4,1860,0
4,1863,0
4,1864,0
4,1865,0
4,1866,0
4,1867,0
4,1869,0
4,1870,0
4,1872,0
4,1873,0
4,1877,0
4,1878,0
4,1886,0
4,1889,0
4,1890,0
4,1891,0
4,1894,0
4,1896,0
4,1897,0
4,1901,0
4,1902,0
4,1903,0
4,1906,0
4,1907,0
5,2,0
5,3,0
5,4,0
5,5,0
5,6,0
5,7,1
5,8,0
5,9,0
5,10,0
5,11,0
5,12,0
5,13,0
5,14,0
5,15,1
5,16,0
5,18,0
5,19,0
5,20,0
5,22,0
5,23,0
5,24,0
5,26,0
5,27,0
5,28,0
5,29,0
5,30,0
5,31,0
5,34,0
5,35,0
5,36,0
5,37,0
5,40,0
5,43,0
5,44,0
5,45,0
5,46,0
5,48,0
5,50,0
5,52,0
5,53,0
5,54,0
5,55,0
5,56,0
5,57,0
5,58,0
5,59,0
5,60,0
5,62,1
5,63,0
5,64,1
5,65,0
5,66,0
5,68,0
5,70,0
5,73,0
5,74,0
5,75,0
5,77,0
5,78,0
5,80,0
5,81,1
5,82,1
5,87,0
5,88,0
5,89,0
5,92,0
5,93,0
5,94,0
5,95,0
5,97,0
5,101,0
5,105,0
5,109,0
5,110,0
5,111,0
5,116,0
5,117,0
5,118,0
5,122,0
5,127,0
5,129,0
5,130,0
5,131,0
5,133,0
5,134,0
5,136,0
5,137,0
5,139,0
5,143,0
5,145,0
5,146,0
5,147,0
5,148,0
5,149,0
5,152,0
5,153,0
5,154,0
5,159,0
5,160,0
5,162,0
5,168,0
5,170,0
5,175,0
5,177,0
5,180,0
5,181,0
5,182,0
5,183,0
5,186,0
5,192,0
5,206,0
5,215,0
5,216,0
5,219,0
5,223,0
5,226,0
5,227,0
5,231,0
5,237,0
5,239,0
5,244,0
5,250,0
5,251,0
5,256,0
5,257,0
5,258,0
5,259,0
5,263,0
5,264,0
5,266,0
5,268,0
5,269,0
5,272,0
5,273,0
5,276,0
5,279,0
5,280,0
5,284,0
5,286,0
5,288,0
5,289,0
5,292,0
5,293,0
5,296,0
5,297,0
5,298,0
5,299,0
5,307,0
5,314,0
5,317,0
5,318,0
5,321,1
5,325,0
5,327,0
5,328,0
5,329,0
5,332,0
5,333,0
5,346,0
5,347,0
5,348,0
5,349,0
5,350,0
5,351,0
5,355,0
5,356,0
5,357,0
5,358,0
5,359,0
5,360,0
5,362,0
5,363,0
5,364,0
5,365,0
5,368,0
5,369,0
5,370,0
5,371,0
5,372,0
5,376,0
5,387,0
5,388,0
5,393,0
5,395,0
5,397,0
5,403,0
5,414,0
5,425,0
5,426,0
5,427,0
5,428,0
5,431,0
5,432,0
5,445,0
5,460,0
5,461,0
5,469,0
5,472,0
5,473,0
5,476,0
5,477,0
5,479,0
5,480,0
5,483,0
5,484,0
5,489,0
5,493,0
5,495,0
5,498,0
5,511,0
5,525,0
5,526,0
5,527,0
5,529,0
5,535,0
5,539,0
5,540,0
5,541,0
5,542,0
5,543,0
5,556,0
5,557,0
5,561,0
5,562,0
5,565,0
5,566,0
5,567,0
5,572,0
5,578,0
5,582,0
5,583,0
5,584,0
5,585,0
5,587,0
5,589,0
5,590,0
5,592,0
5,593,0
5,594,0
5,596,0
5,597,0
5,598,0
5,599,0
5,602,0
5,603,0
5,609,0
5,613,0
5,616,0
5,617,0
5,618,0
5,627,0
5,628,0
5,629,0
5,630,0
5,631,0
5,632,0
5,633,0
5,634,0
5,635,0
5,638,0
5,660,0
5,669,0
5,670,0
5,672,0
5,673,0
5,679,0
5,681,0
5,682,0
5,688,0
5,690,0
5,703,0
5,704,0
5,705,0
5,714,0
5,715,0
5,720,0
5,735,0
5,736,0
5,739,0
5,746,0
5,750,0
5,751,0
5,769,0
5,776,0
5,777,0
5,792,0
5,793,0
5,800,0
5,805,0
5,812,0
5,813,0
5,829,0
5,830,0
5,831,0
5,833,0
5,834,0
5,837,0
5,838,0
5,840,0
5,842,0
5,843,0
5,844,0
5,845,0
5,850,0
5,859,0
5,861,0
5,862,0
5,863,0
5,864,0
5,872,0
5,873,0
5,874,0
5,888,0
5,889,0
5,893,0
5,894,0
5,895,0
5,900,0
5,901,0
5,904,0
5,906,0
5,907,0
5,926,0
5,927,0
5,928,0
5,929,0
5,930,0
5,933,0
5,934,0
5,935,0
5,936,0
5,938,0
5,945,0
5,948,0
5,949,0
5,959,0
5,963,0
5,967,0
5,969,0
5,975,0
5,976,0
5,977,0
5,978,0
5,981,0
5,984,0
5,996,0
5,997,0
5,998,0
5,1001,0
5,1004,0
5,1015,0
5,1017,0
5,1023,0
5,1026,0
5,1029,0
5,1031,0
5,1036,0
5,1046,0
5,1048,0
5,1059,0
5,1060,0
5,1061,0
5,1064,0
5,1069,0
5,1070,0
5,1074,0
5,1089,0
5,1090,0
5,1092,0
5,1094,0
5,1100,0
5,1110,0
5,1111,0
5,1114,0
5,1128,0
5,1129,0
5,1134,0
5,1136,0
5,1139,0
5,1145,0
5,1153,0
5,1159,0
5,1163,0
5,1169,0
5,1170,0
5,1173,0
5,1176,0
5,1179,0
5,1183,0
5,1186,0
5,1187,0
5,1188,0
5,1199,0
5,1206,0
5,1208,0
5,1209,0
5,1212,0
5,1214,0
5,1215,0
5,1216,0
5,1217,0
5,1218,0
5,1223,0
5,1230,0
5,1233,0
5,1240,0
5,1244,0
5,1251,0
5,1254,0
5,1257,0
5,1258,0
5,1259,0
5,1260,0
5,1265,0
5,1268,0
5,1270,0
5,1274,0
5,1276,0
5,1277,0
5,1280,0
5,1281,0
5,1282,0
5,1284,0
5,1285,0
5,1287,0
5,1288,0
5,1289,0
5,1296,0
5,1298,0
5,1299,0
5,1303,0
5,1307,0
5,1310,0
5,1311,0
5,1312,0
5,1313,0
5,1321,0
5,1323,0
5,1324,0
5,1327,0
5,1336,0
5,1337,0
5,1338,0
5,1348,0
5,1349,0
5,1350,0
5,1351,0
5,1352,0
5,1361,0
5,1362,0
5,1368,0
5,1369,0
5,1380,0
5,1382,0
5,1386,0
5,1387,0
5,1388,0
5,1389,0
5,1390,0
5,1391,0
5,1397,0
5,1398,0
5,1400,0
5,1402,0
5,1404,0
5,1405,0
5,1406,0
5,1409,0
5,1416,0
5,1426,0
5,1428,0
5,1432,0
5,1435,0
5,1438,0
5,1439,0
5,1441,0
5,1445,0
5,1454,0
5,1455,0
5,1458,0
5,1464,0
5,1465,0
5,1466,0
5,1467,0
5,1475,0
5,1476,0
5,1483,0
5,1484,0
5,1491,0
5,1492,0
5,1493,0
5,1494,0
5,1495,0
5,1496,0
5,1498,0
5,1501,0
5,1502,0
5,1508,0
5,1514,0
5,1515,0
5,1516,0
5,1518,0
5,1519,0
5,1522,0
5,1523,0
5,1536,0
5,1537,0
5,1540,0
5,1541,0
5,1544,0
5,1545,0
5,1546,0
5,1548,0
5,1550,0
5,1552,0
5,1557,0
5,1570,0
5,1573,0
5,1574,0
5,1575,0
5,1576,0
5,1578,0
5,1589,0
5,1593,0
5,1594,0
5,1600,0
5,1610,0
5,1614,0
5,1616,0
5,1617,0
5,1618,0
5,1619,0
5,1620,0
5,1621,0
5,1627,0
5,1628,0
5,1632,0
5,1633,0
5,1639,0
5,1640,0
5,1644,0
5,1648,0
5,1649,0
5,1652,0
5,1653,0
5,1654,0
5,1655,0
5,1659,0
5,1661,0
5,1662,0
5,1663,0
5,1664,0
5,1665,0
5,1667,0
5,1673,0
5,1674,0
5,1678,0
5,1679,0
5,1681,0
5,1688,0
5,1690,0
5,1696,0
5,1700,0
5,1702,0
5,1712,0
5,1719,0
5,1721,0
5,1743,0
5,1747,0
5,1751,0
5,1760,0
5,1765,0
5,1766,0
5,1768,0
5,1772,0
5,1784,0
5,1802,0
5,1813,0
5,1822,0
5,1824,0
5,1828,0
5,1830,0
5,1833,0
5,1834,0
5,1836,0
5,1842,0
5,1854,0
5,1860,0
5,1864,0
5,1869,0
5,1877,0
5,1885,0
5,1890,0
5,1894,0
5,1896,0
5,1910,0
6,2,0
6,3,0
6,4,0
6,5,0
6,7,1
6,8,0
6,9,0
6,10,0
6,12,0
6,13,0
6,14,0
6,15,0
6,16,0
6,18,0
6,19,0
6,20,0
6,22,0
6,23,0
6,24,0
6,29,1
6,31,0
6,32,0
6,34,0
6,36,0
6,37,0
6,39,0
6,40,0
6,44,0
6,45,0
6,46,0
6,48,0
6,50,1
6,51,0
6,52,0
6,53,0
6,55,0
6,56,0
6,57,0
6,58,0
6,59,0
6,60,0
6,62,0
6,63,0
6,64,0
6,66,0
6,67,0
6,68,0
6,70,0
6,75,0
6,77,0
6,80,0
6,81,0
6,82,0
6,85,0
6,92,0
6,93,0
6,95,0
6,97,0
6,99,0
6,101,0
6,103,0
6,108,0
6,110,0
6,111,0
6,112,0
6,115,0
6,117,0
6,118,0
6,120,0
6,122,0
6,131,0
6,135,0
6,137,0
6,144,0
6,146,0
6,147,0
6,152,0
6,154,0
6,168,0
6,170,0
6,179,0
6,180,0
6,181,0
6,182,0
6,183,0
6,186,0
6,188,0
6,190,0
6,191,0
6,203,0
6,215,0
6,216,0
6,227,0
6,236,0
6,239,0
6,243,0
6,244,0
6,246,0
6,250,0
6,251,0
6,258,0
6,261,0
6,262,0
6,264,0
6,266,0
6,272,0
6,273,0
6,274,0
6,276,0
6,280,0
6,284,0
6,286,0
6,288,0
6,289,0
6,293,0
6,297,0
6,298,0
6,299,0
6,307,0
6,312,0
6,313,0
6,319,0
6,320,0
6,321,0
6,328,0
6,329,0
6,341,0
6,346,0
6,350,0
6,352,0
6,353,0
6,355,0
6,359,0
6,364,0
6,365,0
6,369,0
6,370,0
6,372,0
6,376,0
6,380,0
6,391,0
6,392,0
6,393,0
6,395,0
6,398,0
6,400,0
6,402,0
6,403,0
6,404,0
6,406,0
6,407,0
6,411,0
6,414,0
6,420,0
6,421,0
6,422,0
6,423,0
6,424,0
6,428,0
6,429,0
6,430,0
6,435,0
6,436,0
6,441,0
6,442,0
6,447,0
6,450,0
6,454,0
6,459,0
6,461,0
6,462,0
6,463,0
6,465,0
6,466,0
6,467,0
6,468,0
6,469,0
6,471,0
6,474,0
6,475,0
6,476,0
6,477,0
6,479,0
6,483,0
6,485,0
6,487,0
6,488,0
6,489,0
6,490,0
6,500,0
6,513,0
6,514,0
6,522,0
6,523,0
6,525,0
6,528,0
6,529,0
6,532,0
6,539,0
6,540,0
6,547,0
6,552,0
6,561,0
6,562,0
6,569,0
6,570,0
6,571,0
6,572,0
6,573,0
6,575,0
6,576,0
6,577,0
6,578,0
6,583,0
6,585,0
6,586,0
6,589,0
6,590,0
6,593,0
6,600,0
6,604,0
6,606,0
6,607,0
6,608,0
6,613,0
6,614,0
6,615,0
6,617,0
6,621,0
6,626,0
6,627,0
6,628,0
6,629,0
6,630,0
6,631,0
6,632,0
6,635,0
6,638,0
6,647,0
6,649,0
6,653,0
6,656,0
6,660,0
6,661,0
6,662,0
6,663,0
6,664,0
6,669,0
6,674,0
6,675,0
6,685,0
6,686,0
6,690,0
6,694,0
6,695,0
6,696,0
6,697,0
6,698,0
6,699,0
6,700,0
6,703,0
6,704,0
6,705,0
6,707,0
6,711,0
6,717,0
6,718,0
6,719,0
6,724,0
6,728,0
6,733,0
6,736,0
6,740,0
6,743,0
6,745,0
6,746,0
6,749,0
6,752,0
6,763,0
6,769,0
6,770,0
6,771,0
6,772,0
6,778,0
6,779,0
6,782,0
6,783,0
6,784,0
6,785,0
6,786,0
6,787,0
6,788,0
6,792,0
6,793,0
6,794,0
6,795,0
6,796,0
6,799,0
6,800,0
6,806,0
6,812,0
6,813,0
6,825,0
6,828,0
6,830,0
6,834,0
6,837,0
6,845,0
6,853,0
6,857,0
6,858,0
6,860,0
6,866,0
6,867,0
6,868,0
6,869,0
6,870,0
6,871,0
6,878,0
6,884,0
6,885,0
6,887,0
6,890,0
6,891,0
6,892,0
6,902,0
6,903,0
6,904,0
6,907,0
6,908,0
6,909,0
6,910,0
6,912,0
6,916,0
6,917,0
6,918,0
6,921,0
6,922,0
6,930,0
6,932,0
6,939,0
6,940,0
6,941,0
6,942,0
6,943,0
6,946,0
6,947,0
6,954,0
6,955,0
6,956,0
6,957,0
6,958,0
6,963,0
6,965,0
6,967,0
6,970,0
6,972,0
6,974,0
6,975,0
6,976,0
6,983,0
6,985,0
6,986,0
6,988,0
6,989,0
6,990,0
6,997,0
6,1001,0
6,1004,0
6,1014,0
6,1015,0
6,1023,0
6,1026,0
6,1031,0
6,1036,0
6,1037,0
6,1038,0
6,1039,0
6,1041,0
6,1043,0
6,1044,0
6,1046,0
6,1047,0
6,1048,0
6,1051,0
6,1052,0
6,1057,0
6,1058,0
6,1060,0
6,1061,0
6,1063,0
6,1064,0
6,1066,0
6,1067,0
6,1068,0
6,1069,0
6,1070,0
6,1071,0
6,1073,0
6,1076,0
6,1079,0
6,1081,0
6,1082,0
6,1089,0
6,1090,0
6,1091,0
6,1108,0
6,1116,0
6,1117,0
6,1118,0
6,1119,0
6,1120,0
6,1124,0
6,1125,0
6,1126,0
6,1127,0
6,1129,0
6,1136,0
6,1142,0
6,1143,0
6,1144,0
6,1145,0
6,1154,0
6,1155,0
6,1160,0
6,1163,0
6,1165,0
6,1166,0
6,1167,0
6,1168,0
6,1169,0
6,1171,0
6,1172,0
6,1176,0
6,1179,0
6,1184,0
6,1188,0
6,1190,0
6,1191,0
6,1194,0
6,1200,0
6,1202,0
6,1203,0
6,1204,0
6,1208,0
6,1214,0
6,1220,0
6,1221,0
6,1223,0
6,1225,0
6,1226,0
6,1227,0
6,1228,0
6,1229,0
6,1230,0
6,1232,0
6,1233,0
6,1235,0
6,1236,0
6,1237,0
6,1240,0
6,1241,0
6,1242,0
6,1243,0
6,1244,0
6,1245,0
6,1246,0
6,1247,0
6,1248,0
6,1249,0
6,1255,0
6,1256,0
6,1257,0
6,1258,0
6,1263,0
6,1268,0
6,1270,0
6,1271,0
6,1275,0
6,1281,0
6,1286,0
6,1290,0
6,1291,0
6,1299,0
6,1307,0
6,1310,0
6,1313,0
6,1315,0
6,1322,0
6,1326,0
6,1327,0
6,1328,0
6,1329,0
6,1333,0
6,1334,0
6,1337,0
6,1352,0
6,1354,0
6,1359,0
6,1363,0
6,1370,0
6,1373,0
6,1387,0
6,1388,0
6,1389,0
6,1390,0
6,1392,0
6,1394,0
6,1398,0
6,1399,0
6,1400,0
6,1404,0
6,1408,0
6,1410,0
6,1411,0
6,1412,0
6,1415,0
6,1417,0
6,1418,0
6,1419,0
6,1424,0
6,1425,0
6,1427,0
6,1428,0
6,1429,0
6,1430,0
6,1438,0
6,1442,0
6,1445,0
6,1446,0
6,1447,0
6,1448,0
6,1449,0
6,1450,0
6,1451,0
6,1452,0
6,1453,0
6,1454,0
6,1455,0
6,1456,0
6,1457,0
6,1460,0
6,1466,0
6,1467,0
6,1473,0
6,1478,0
6,1480,0
6,1489,0
6,1491,0
6,1496,0
6,1508,0
6,1510,0
6,1516,0
6,1519,0
6,1521,0
6,1523,0
6,1536,0
6,1540,0
6,1544,0
6,1545,0
6,1550,0
6,1553,0
6,1560,0
6,1567,0
6,1568,0
6,1575,0
6,1576,0
6,1581,0
6,1583,0
6,1589,0
6,1595,0
6,1597,0
6,1610,0
6,1611,0
6,1614,0
6,1618,0
6,1623,0
6,1629,0
6,1632,0
6,1642,0
6,1651,0
6,1653,0
6,1656,0
6,1657,0
6,1659,0
6,1661,0
6,1662,0
6,1668,0
6,1669,0
6,1670,0
6,1673,0
6,1682,0
6,1683,0
6,1684,0
6,1689,0
6,1690,0
6,1694,0
6,1696,0
6,1698,0
6,1699,0
6,1706,0
6,1710,0
6,1717,0
6,1725,0
6,1727,0
6,1728,0
6,1737,0
6,1738,0
6,1751,0
6,1752,0
6,1764,0
6,1767,0
6,1789,0
6,1790,0
6,1791,0
6,1800,0
6,1805,0
6,1813,0
6,1814,1
6,1815,0
6,1822,0
6,1825,0
6,1826,0
6,1833,0
6,1838,0
6,1839,0
6,1843,0
6,1844,0
6,1846,0
6,1852,0
6,1853,0
6,1861,0
6,1862,0
6,1866,0
6,1867,0
6,1883,0
6,1884,0
6,1886,0
6,1892,0
7,2,0
7,3,0
7,4,0
7,5,0
7,7,1
7,9,0
7,10,0
7,12,0
7,14,0
7,15,1
7,16,0
7,18,0
7,19,0
7,20,0
7,22,0
7,23,0
7,24,0
7,28,0
7,29,0
7,30,0
7,31,0
7,32,0
7,34,0
7,36,0
7,37,0
7,39,0
7,40,0
7,43,0
7,44,0
7,45,0
7,48,0
7,50,0
7,52,0
7,53,0
7,55,1
7,56,0
7,57,0
7,59,0
7,62,0
7,63,0
7,64,0
7,66,0
7,70,0
7,75,0
7,77,0
7,81,0
7,82,0
7,85,0
7,89,0
7,92,0
7,95,0
7,97,0
7,101,0
7,103,0
7,105,0
7,108,0
7,111,0
7,112,0
7,118,0
7,120,0
7,122,0
7,129,0
7,131,0
7,137,0
7,146,0
7,147,1
7,148,0
7,153,0
7,154,0
7,160,0
7,168,0
7,170,0
7,175,0
7,179,0
7,180,0
7,182,0
7,183,0
7,186,0
7,188,0
7,190,0
7,197,0
7,201,0
7,202,0
7,215,0
7,216,0
7,219,0
7,226,0
7,227,0
7,229,0
7,233,0
7,235,0
7,239,1
7,244,0
7,250,0
7,258,0
7,261,0
7,264,0
7,268,0
7,269,0
7,279,0
7,280,0
7,284,0
7,285,0
7,286,0
7,289,0
7,293,0
7,294,0
7,297,0
7,298,0
7,299,0
7,307,0
7,320,0
7,321,0
7,325,0
7,326,0
7,327,0
7,329,0
7,333,0
7,335,0
7,336,0
7,337,0
7,338,0
7,341,0
7,342,0
7,343,0
7,344,0
7,345,0
7,346,0
7,352,0
7,353,0
7,355,0
7,357,0
7,359,0
7,363,0
7,364,0
7,369,0
7,370,0
7,372,0
7,376,0
7,380,0
7,387,0
7,388,0
7,395,0
7,401,0
7,402,0
7,403,0
7,404,0
7,405,0
7,414,0
7,425,0
7,426,0
